Locus_tag	Gene_name	Gene_type	Location	EBSS_rep1	EBSS_rep2	WTM_rep1	WTM_rep2
SL1344_2773	csiD	CDS	chromosome	1469	1366	1584.50	1002.50
SL1344_2774	ygaF	CDS	chromosome	1094	1266.50	872.50	677.50
SL1344_2775	gabD	CDS	chromosome	1053	1517.50	614.50	519.50
SL1344_2776	gabT	CDS	chromosome	960	1418	516.50	465.50
SL1344_2777	gabP	CDS	chromosome	685.50	800.50	509	422.50
SL1344_2778	ygaE	CDS	chromosome	250.50	220.50	243	260.50
SL1344_2779	ygaU	CDS	chromosome	2192	1938	3450	2777
SL1344_2780	yqaE	CDS	chromosome	1211	842	2152	1977
SL1344_2781	STM2797	CDS	chromosome	843	422.50	806.50	692.50
SL1344_2782	ygaP	CDS	chromosome	1799	949.50	1810.50	1448.50
SL1344_2783	stpA	CDS	chromosome	6497	4425	7996	7540
SL1344_2784	STM2800	CDS	chromosome	352	205	495	516
SL1344_2785	ygaC	CDS	chromosome	294	219	463	330
SL1344_2786	ygaM	CDS	chromosome	1435	1245	2049	1657
SL1344_2787	STM2803	CDS	chromosome	554	342	767	696
SL1344_2788	STM2804	CDS	chromosome	52.50	36	113.50	82
SL1344_2789	SL1344_2789	CDS	chromosome	4.50	2	3.50	4
SL1344_2790	nrdH	CDS	chromosome	3606	2079	6047.50	5789
SL1344_2791	nrdI	CDS	chromosome	2457.50	1751	5265.50	5388.50
SL1344_2792	nrdE	CDS	chromosome	12957.50	7936	25298	22369
SL1344_2793	nrdF	CDS	chromosome	9600	5970	19120	17223.50
SL1344_2794	proV	CDS	chromosome	5511.50	3508.50	9723	9289.50
SL1344_2795	proW	CDS	chromosome	1629.50	1162.50	3529	3063.50
SL1344_2796	proX	CDS	chromosome	1602	1140	3052	2603
SL1344_2797	STM2812	CDS	chromosome	324	251	636	518
SL1344_2798	emrR	CDS	chromosome	1468	1034	1597	1704
SL1344_2799	emrA	CDS	chromosome	1072.50	825.50	1374.50	1521.50
SL1344_2800	emrB	CDS	chromosome	740.50	485.50	916.50	746.50
SL1344_2801	STM2816	CDS	chromosome	114	84	135	120
SL1344_2802	luxS	CDS	chromosome	2525	1806	4336	3882
SL1344_2803	gshA	CDS	chromosome	4461	3299	6400	5813
SL1344_2804	yqaA	CDS	chromosome	1494.50	1127.50	2559.50	2128
SL1344_2805	yqaB	CDS	chromosome	2662.50	1908.50	4411.50	3928
SL1344_2806	csrA	CDS	chromosome	8904	5937	11476	9375
SL1344_2807	alaS	CDS	chromosome	8171	6235	11599	10135
SL1344_2808	oraA	CDS	chromosome	265	264	408	442
SL1344_2809	recA	CDS	chromosome	7827	6396.50	9541	8813
SL1344_2810	ygaD	CDS	chromosome	852	659	1363	1261
SL1344_2811	mltB	CDS	chromosome	783	583	1245	1159
SL1344_2812	srlA	CDS	chromosome	182	103.50	343	253.50
SL1344_2813	srlE	CDS	chromosome	113	80	179.50	133.50
SL1344_2814	slrB	CDS	chromosome	75	52.50	125	101.50
SL1344_2815	gutD	CDS	chromosome	200	166	266.50	256.50
SL1344_2816	gutM	CDS	chromosome	336	229	595	440
SL1344_2817	srlR	CDS	chromosome	873.50	638	1190	912
SL1344_2818	gutQ	CDS	chromosome	769.50	562	1131	896
SL1344_2819	norR	CDS	chromosome	538	460	810	732
SL1344_2820	norV	CDS	chromosome	68	60	105.50	60.50
SL1344_2821	norW	CDS	chromosome	52.50	46	59	49
SL1344_2822	hydA	CDS	chromosome	444	358	599	611
SL1344_2823	hydN	CDS	chromosome	34	29	24	25
SL1344_2824	STM2844	CDS	chromosome	237.50	222.50	235	197
SL1344_2825	hycI	CDS	chromosome	185	170.50	187.50	141.50
SL1344_2826	hycH	CDS	chromosome	120.50	111	146	122.50
SL1344_2827	hycG	CDS	chromosome	122	105	156	127.50
SL1344_2828	hycF	CDS	chromosome	46.50	41	32.50	55.50
SL1344_2829	hycE	CDS	chromosome	123	122.50	152.50	119.50
SL1344_2830	hycD	CDS	chromosome	48.50	50.50	69.50	59.50
SL1344_2831	hycC	CDS	chromosome	59	61.50	100.50	92.50
SL1344_2832	hycB	CDS	chromosome	16	9.50	11.50	7.50
SL1344_2833	hycA	CDS	chromosome	18	15	20	17
SL1344_2834	STM2854	CDS	chromosome	686	544	555	567
SL1344_2835	hypB	CDS	chromosome	1467	1604	1040.50	874
SL1344_2836	hypC	CDS	chromosome	533	612	461.75	414
SL1344_2837	hypD	CDS	chromosome	1191.50	1329	954.75	823.50
SL1344_2838	hypE	CDS	chromosome	986.50	1153	916	816.50
SL1344_2839	fhlA	CDS	chromosome	1014	985	815	704
SL1344_2840	ygbA	CDS	chromosome	1092	474	1609	1552
SL1344_2841	sitA	CDS	chromosome	40164.50	21641.50	70587.50	60142.50
SL1344_2842	sitB	CDS	chromosome	21272.50	12917.50	41744	37869
SL1344_2843	sitC	CDS	chromosome	17196.50	11316.50	35107	28571.50
SL1344_2844	sitD	CDS	chromosome	15843.50	10775.50	36869.50	32322
SL1344_2845	avrA	CDS	chromosome	9365	5008	12736	11279
SL1344_2846	sprB	CDS	chromosome	4599	1822	6291	4728
SL1344_2847	hilC	CDS	chromosome	9937	4764	14002	11482
SL1344_2848	orgC	CDS	chromosome	5242	4056.50	6324.50	5066.50
SL1344_2849	orgB	CDS	chromosome	9527.50	7186.50	11510.50	9252
SL1344_2850	orgA	CDS	chromosome	6346.50	3487.50	13815	12534.50
SL1344_2851	prgK	CDS	chromosome	7933.50	3678	15350.50	12254
SL1344_2852	prgJ	CDS	chromosome	4358	1901	8546	6667.50
SL1344_2853	prgI	CDS	chromosome	4504.50	1973.50	8472.50	6255.50
SL1344_2854	prgH	CDS	chromosome	13050	6452	25071	19140
SL1344_2855	hilD	CDS	chromosome	13216	5405	19827	14250.50
SL1344_2856	hilA	CDS	chromosome	3929	1650	5932.50	4163.50
SL1344_2857	iagB	CDS	chromosome	1817	723	2610.50	1927.50
SL1344_2858	sptP	CDS	chromosome	15353	5797.50	26656	19355
SL1344_2859	sicP	CDS	chromosome	6124	2431.50	10504	9173
SL1344_2860	iacP	CDS	chromosome	6307	2633	11355.50	8969
SL1344_2861	sipA	CDS	chromosome	13704	4369.50	28394.50	18988
SL1344_2862	sipD	CDS	chromosome	6005	1882.50	12286	9074
SL1344_2863	sipC	CDS	chromosome	22949.50	7617	48434	33562.50
SL1344_2864	sipB	CDS	chromosome	20909	7740	40772	30910.50
SL1344_2865	sicA	CDS	chromosome	9635.50	3353	18245	12562
SL1344_2866	spaS	CDS	chromosome	1622.50	636.50	2821	2263.50
SL1344_2867	spaR	CDS	chromosome	1075	458.50	1926	1568.50
SL1344_2868	spaQ	CDS	chromosome	797	330	1601	1378.50
SL1344_2869	spaP	CDS	chromosome	2048.50	743.50	3312	2802
SL1344_2870	spaO	CDS	chromosome	2691.50	1036.50	4898.50	3691
SL1344_2871	invJ	CDS	chromosome	2592.50	919	4142	3075.50
SL1344_2872	invI	CDS	chromosome	3114	1123.50	5352.50	3678.50
SL1344_2873	invC	CDS	chromosome	4260	1526.50	7086	5696.50
SL1344_2874	invB	CDS	chromosome	2944.50	1164.50	5221	4305
SL1344_2875	invA	CDS	chromosome	9679	3371.50	16218.50	12200.50
SL1344_2876	invE	CDS	chromosome	4508	1379.50	7279.50	5710.50
SL1344_2877	invG	CDS	chromosome	8179	3388.50	14893.50	11364.50
SL1344_2878	invF	CDS	chromosome	5869.50	2213	8621.50	6584.50
SL1344_2879	invH	CDS	chromosome	3429	1437	5435	3825
SL1344_2880	STM2901	CDS	chromosome	1411.50	892	2336	1878
SL1344_2881	STM2902	CDS	chromosome	322.50	190	440	380
SL1344_2882	STM2903	CDS	chromosome	145	109	146	189
SL1344_2883	SL1344_2883	CDS	chromosome	4	1	4	4
SL1344_2884	STM2904	CDS	chromosome	3673.50	2529	4132	3605.50
SL1344_2885	STM2905	CDS	chromosome	1648.50	1129	1510	1349.50
SL1344_2885A	STM2906	CDS	chromosome	13	9	7	12
SL1344_2886	pphB	CDS	chromosome	347	177	231	251
SL1344_2887	STM2908	CDS	chromosome	36	22	44	42
SL1344_2888	mutS	CDS	chromosome	2095	1538	3321	2935
SL1344_2889	STM2910	CDS	chromosome	34	36	61.50	31.50
SL1344_2890	STM2911	CDS	chromosome	66	43	93.50	82.50
SL1344_2891	STM2912	CDS	chromosome	122	87	179	171
SL1344_2892	STM2913	CDS	chromosome	285.50	207.50	399.50	331
SL1344_2893	STM2914	CDS	chromosome	62.50	69.50	66.50	57
SL1344_2894	hyi	CDS	chromosome	60.50	59	67.50	51.50
SL1344_2895	ygbL	CDS	chromosome	56	29	53	42
SL1344_2896	ygbK	CDS	chromosome	68	71.50	92.50	64.50
SL1344_2897	ygbJ	CDS	chromosome	75.50	90.50	144	134
SL1344_2898	ygbI	CDS	chromosome	482	282	698	629
SL1344_2899	STM2920	CDS	chromosome	519	275	761	564
SL1344_2900	STM2921	CDS	chromosome	58	67.50	71	39.50
SL1344_2901	STM2922	CDS	chromosome	107	106	141	113
SL1344_2902	STM2923	CDS	chromosome	12	16.50	24	18.50
SL1344_2903	rpoS	CDS	chromosome	45267	36137	63775	60464
SL1344_2904	nlpD	CDS	chromosome	46465	36103.50	70893	56787
SL1344_2905	pcm	CDS	chromosome	1297.50	969.50	1948.50	1793.50
SL1344_2906	surE	CDS	chromosome	1476.50	1165	2077	1972.50
SL1344_2907	truD	CDS	chromosome	1901	1529	2721.50	2651.50
SL1344_2908	ispF	CDS	chromosome	851.50	645.50	1107.50	995.50
SL1344_2909	ispD	CDS	chromosome	954	770	1289	1198
SL1344_2910	ftsB	CDS	chromosome	833.50	712	1169.50	1237
SL1344_2911	ygbE	CDS	chromosome	890.50	844.50	1135	960
SL1344_2912	cysC	CDS	chromosome	1771	1164	2779.50	2736.50
SL1344_2913	cysN	CDS	chromosome	5174	3245	7483.50	6234
SL1344_2914	cysD	CDS	chromosome	8201.50	4805.50	12982	10781.50
SL1344_2915	iap	CDS	chromosome	949	524	1402	1179
SL1344_2916	ygbF	CDS	chromosome	273	246	408	364
SL1344_2917	STM2938	CDS	chromosome	396.50	390	527.50	542
SL1344_2918	ygcH	CDS	chromosome	146.50	128.50	212	175.50
SL1344_2919	STM2940	CDS	chromosome	116.50	105.50	184.50	150.50
SL1344_2920	yghJ	CDS	chromosome	179	207	274.50	254.50
SL1344_2921	STM2942	CDS	chromosome	110	80	144.50	101.50
SL1344_2922	STM2943	CDS	chromosome	182	164.50	272.50	234
SL1344_2923	ygcB	CDS	chromosome	346.50	287.50	489.50	390
SL1344_2924	sopD	CDS	chromosome	1681	585	3267	2517
SL1344_2925	cysH	CDS	chromosome	1087	747	1560	1399
SL1344_2926	cysI	CDS	chromosome	3654	2282	5172	5077.50
SL1344_2927	cysJ	CDS	chromosome	4133	2521	5435	5469.50
SL1344_2928	ptpS	CDS	chromosome	214	140	307	247
SL1344_2929	STM2950	CDS	chromosome	656	443	987	727
SL1344_2930	ygcF	CDS	chromosome	2663	1836	3975	3707
SL1344_2931	eno	CDS	chromosome	27654	18451	35240	26066
SL1344_2932	pyrG	CDS	chromosome	13798	10244	19545	19661
SL1344_2933	mazG	CDS	chromosome	1490	1177	1696	1572
SL1344_2934	SL1344_2934	CDS	chromosome	2	1	1	1
SL1344_2935	SL1344_2935	CDS	chromosome	492.50	290	450	397.50
SL1344_2936	STM2955	CDS	chromosome	1930.50	1067	1919	1748.50
SL1344_2937	relA	CDS	chromosome	8648	7446	10781	10472
SL1344_2938	rumA	CDS	chromosome	5950	5074	7351	7357
SL1344_2939	barA	CDS	chromosome	1303	934	1707	1426
SL1344_2940	STM2959	CDS	chromosome	433	398	598	550
SL1344_2941	gudD	CDS	chromosome	271.50	247	278	291
SL1344_2942	ygcY	CDS	chromosome	241.50	191	325.50	277
SL1344_2943	gudT	CDS	chromosome	200	176	382.50	281
SL1344_2944	STM2963	CDS	chromosome	3190	2402	6846.50	6118.50
SL1344_2945	yqcB	CDS	chromosome	892	658	1829	1503.50
SL1344_2946	yqcC	CDS	chromosome	346.50	182	392.50	369.50
SL1344_2947	syd	CDS	chromosome	1181	635	1376	1274
SL1344_2948	queF	CDS	chromosome	794	503	1231	1039
SL1344_2949	ygdH	CDS	chromosome	6663	5104	9773	8720
SL1344_2950	sdaC	CDS	chromosome	2605	1552	3485	2344
SL1344_2951	sdaB	CDS	chromosome	1400	977.50	1940	1439
SL1344_2952	exo	CDS	chromosome	388	271	602	557
SL1344_2953	fucO	CDS	chromosome	99.50	92.50	122	105.50
SL1344_2954	fucA	CDS	chromosome	64.50	63.50	49	51.50
SL1344_2955	fucP	CDS	chromosome	102.50	95.50	91	55.50
SL1344_2956	fucI	CDS	chromosome	112.50	159.50	91	74.50
SL1344_2957	fucK	CDS	chromosome	83.50	102.50	67	65.50
SL1344_2958	fucU	CDS	chromosome	37.50	41.50	29	38.50
SL1344_2959	fucR	CDS	chromosome	213	145	223	252
SL1344_2960	ygdE	CDS	chromosome	2839.50	2213.50	3972	3948
SL1344_2961	ygdD	CDS	chromosome	738.50	615	964.50	1177.50
SL1344_2962	gcvA	CDS	chromosome	1730	1199.50	2032.50	1930.50
SL1344_2963	ygdI	CDS	chromosome	2490	1850	3701	3274
SL1344_2964	csdA	CDS	chromosome	954.50	685	1371.50	1111.50
SL1344_2965	ygdK	CDS	chromosome	242.50	193	368.50	406.50
SL1344_2966	STM2986	CDS	chromosome	89	61	102	111
SL1344_2967	ygdL	CDS	chromosome	1293	985	2190	2149
SL1344_2968	mltA	CDS	chromosome	1500	1179	2797	2918
SL1344_2969	amiC	CDS	chromosome	1760	1441	2566	2689
SL1344_2970	argA	CDS	chromosome	1493	1096	2128	1967
SL1344_2971	recD	CDS	chromosome	1328.50	1067.50	1826	1581.50
SL1344_2972	recB	CDS	chromosome	3832	2872	5152	4678
SL1344_2973	ptr	CDS	chromosome	2642.50	1935.50	3369	3076.50
SL1344_2974	recC	CDS	chromosome	2506	2036	3376	2958
SL1344_2975	comQ	CDS	chromosome	106.50	55	182.50	151.50
SL1344_2976	comP	CDS	chromosome	47.50	39	78.50	66.50
SL1344_2977	comO	CDS	chromosome	69	43	86.50	79
SL1344_2978	comN	CDS	chromosome	20	15	19.50	30
SL1344_2979	thyA	CDS	chromosome	1400	1013	1795.50	1532.50
SL1344_2980	lgt	CDS	chromosome	2761	2119	3631.50	3078.50
SL1344_2981	ptsP	CDS	chromosome	6344	3980.50	9012	7552.50
SL1344_2982	nudH	CDS	chromosome	4070	2696.50	7920	6197.50
SL1344_2983	mutH	CDS	chromosome	829	550	1369	1142
SL1344_2984	ygdQ	CDS	chromosome	1350	990	2137	1954
SL1344_2985	ygdR	CDS	chromosome	1191	696	2566	1871
SL1344_2986	tas	CDS	chromosome	1498	1037	2277	2007
SL1344_2987	ygeD	CDS	chromosome	1332.50	1076	2151	1824.50
SL1344_2988	aas	CDS	chromosome	2225.50	1603	3526	3024.50
SL1344_2989	galR	CDS	chromosome	1852	1226	2512.50	2033.50
SL1344_2990	STM3012	CDS	chromosome	844	611	1120.50	925.50
SL1344_2991	lysA	CDS	chromosome	1686	1408	2444	2424
SL1344_2992	lysR	CDS	chromosome	209	176	347	261
SL1344_2993	ygeA	CDS	chromosome	1803	1271	2953	2589
SL1344_2994	araE	CDS	chromosome	165	120	236	250
SL1344_2995	kduD	CDS	chromosome	165	143	259	273
SL1344_2996	kduI	CDS	chromosome	61	57	109	99
SL1344_2997	yqeF	CDS	chromosome	2682	2274	3734	2696
SL1344_2998	STM3020	CDS	chromosome	537	343	627	592
SL1344_2999	STM3021	CDS	chromosome	124	98	179	129
SL1344_3000	STM3022	CDS	chromosome	440	253	534	625
SL1344_3001	yohL	CDS	chromosome	747	517	805	1087
SL1344_3002	yohM	CDS	chromosome	83	63	83	100
SL1344_3003	STM3025	CDS	chromosome	180	159.50	210.50	183
SL1344_3004	STM3025.1N	CDS	chromosome	63	47.50	83.50	76
SL1344_3005	STM3026	CDS	chromosome	134.50	113	158.50	166.50
SL1344_3006	stdC	CDS	chromosome	22.50	17.50	16.50	28
SL1344_3007	stdB	CDS	chromosome	32	32.50	39	60.50
SL1344_3008	stdA	CDS	chromosome	25	17	23	13
SL1344_3009	STM3030	CDS	chromosome	699.50	408	790	709.50
SL1344_3010	STM3031	CDS	chromosome	40.50	42	55	63.50
SL1344_3011	STM3033	CDS	chromosome	2868	1819	3919	3129.50
SL1344_3012	STM3034	CDS	chromosome	6075	3723	8601	7749.50
SL1344_3013	STM3036	CDS	chromosome	3882	4321	1733	1121
SL1344_3014	STM3038	CDS	chromosome	1505	1050	2457	2086
SL1344_3015	idi	CDS	chromosome	1009	707.50	1604	1381
SL1344_3016	lysS	CDS	chromosome	9865.50	7350	13938.50	12118.50
SL1344_3017	prfB	CDS	chromosome	5098.50	3789	7289.50	6977.50
SL1344_3018	recJ	CDS	chromosome	3495.50	2699.50	5120.50	4229.50
SL1344_3019	dsbC	CDS	chromosome	1944.50	1339.50	2758.50	2303.50
SL1344_3020	xerD	CDS	chromosome	2215	1466	2951	2797
SL1344_3021	fldB	CDS	chromosome	889	560	1438	1247
SL1344_3022	ygfX	CDS	chromosome	1240	932	2025	1954
SL1344_3023	ygfY	CDS	chromosome	1840	1258	2999	2574
SL1344_3024	ygfZ	CDS	chromosome	1897	1536	2636	1917
SL1344_3025	yqfA	CDS	chromosome	4371	2976	7300	6338
SL1344_3026	yqfB	CDS	chromosome	943	571	1643	1493
SL1344_3027	bglA	CDS	chromosome	1841	1798	2250	1924
SL1344_3028	STM3052	CDS	chromosome	122	100	178	164
SL1344_3029	gcvP	CDS	chromosome	5233	4227	8873	7589
SL1344_3030	gcvH	CDS	chromosome	1850	1520.50	3451.50	3479
SL1344_3031	gcvT	CDS	chromosome	3085	2165.50	6036.50	5678
SL1344_3032	visC	CDS	chromosome	2301	1890	3363	2947
SL1344_3033	ubiH	CDS	chromosome	1960.50	1568.50	2874.50	2849.50
SL1344_3034	pepP	CDS	chromosome	3066.50	2445.50	4689.50	4083.50
SL1344_3035	ygfB	CDS	chromosome	2173	1260	2682	2170
SL1344_3036	ygfE	CDS	chromosome	2276	1508	3234.50	2997.50
SL1344_3037	ygfA	CDS	chromosome	574	549	713	590
SL1344_3038	serA	CDS	chromosome	6441	4895	11150	9354
SL1344_3039	rpiA	CDS	chromosome	1715	1485	2324	1993
SL1344_3040	iciA	CDS	chromosome	417	308	578	533
SL1344_3041	yggE	CDS	chromosome	1515	1203	2104	2046
SL1344_3042	yggA	CDS	chromosome	276	234	432	421
SL1344_3043	yggB	CDS	chromosome	1586	1138	2627	2377
SL1344_3044	fba	CDS	chromosome	13240	10631	18623	15657
SL1344_3045	pgk	CDS	chromosome	8605.50	6671	12978	11651
SL1344_3046	epd	CDS	chromosome	6119.50	4147	9543	8434
SL1344_3047	STM3071	CDS	chromosome	29.50	35	19.50	21
SL1344_3048	STM3072	CDS	chromosome	79.50	57	76	59.50
SL1344_3049	STM3073	CDS	chromosome	87.50	75	103	72.50
SL1344_3050	STM3074	CDS	chromosome	189	163	198.50	183
SL1344_3051	STM3075	CDS	chromosome	125.50	127	167	181
SL1344_3052	tktA	CDS	chromosome	6362	4451	8820	7117
SL1344_3053	yggG	CDS	chromosome	1172	725	1311	1135
SL1344_3054	speB	CDS	chromosome	1548	1253	2384.50	2184
SL1344_3055	STM3079	CDS	chromosome	267	208	329	295
SL1344_3056	STM3080	CDS	chromosome	49	43	46	48
SL1344_3057	STM3081	CDS	chromosome	120	75	169.50	125.50
SL1344_3058	STM3082	CDS	chromosome	106	92	142.50	130
SL1344_3059	STM3083	CDS	chromosome	134	80	133	130.50
SL1344_3060	STM3084	CDS	chromosome	3086	2296	5174	4872
SL1344_3061	STM3085	CDS	chromosome	58	29	62	50
SL1344_3062	speA	CDS	chromosome	3215	2551	4833	4807
SL1344_3063	yqgB	CDS	chromosome	765	384	1066	968
SL1344_3064	yqgD	CDS	chromosome	138	99	195	167
SL1344_3065	metK	CDS	chromosome	4748	3401	7210	6087
SL1344_3066	galP	CDS	chromosome	1179	900	1596	1176
SL1344_3067	sprT	CDS	chromosome	116	76	136	137
SL1344_3068	endA	CDS	chromosome	231.50	165.50	255.50	269
SL1344_3069	yggJ	CDS	chromosome	880	693	1601	1421
SL1344_3070	gshB	CDS	chromosome	1517.50	1103.50	2255.50	2025
SL1344_3071	yqgE	CDS	chromosome	1380	1265.50	2039.50	1794.50
SL1344_3072	yqgF	CDS	chromosome	440	348.50	580.50	553.50
SL1344_3073	iclR	CDS	chromosome	114	90	144	134
SL1344_3074	pilT	CDS	chromosome	91	79	136	119
SL1344_3075	yggS	CDS	chromosome	1283.50	786	1756	1531
SL1344_3076	yggT	CDS	chromosome	1052	810.50	1457	1398.50
SL1344_3077	yggU	CDS	chromosome	551	413	843	782.50
SL1344_3078	yggV	CDS	chromosome	891	649	1212	1048.50
SL1344_3079	yggW	CDS	chromosome	1255.50	981.50	1654	1568.50
SL1344_3080	yggM	CDS	chromosome	230	184	288	283
SL1344_3081	ansB	CDS	chromosome	887	506	1310	1037
SL1344_3082	yggN	CDS	chromosome	6102	4655	7425	6769
SL1344_3083	yggL	CDS	chromosome	2000	1574.50	2790.50	2640
SL1344_3084	trmB	CDS	chromosome	1979	1502.50	2805.50	2406
SL1344_3085	mutY	CDS	chromosome	1405	858.50	2264	2015.50
SL1344_3086	yggX	CDS	chromosome	1165	677.50	1636	1404.50
SL1344_3087	mltC	CDS	chromosome	935	642	1414	1161
SL1344_3088	nupG	CDS	chromosome	1448	781	2710	1591
SL1344_3089	speC	CDS	chromosome	588	480	805	679
SL1344_3090	yqgA	CDS	chromosome	128	105	228	203
SL1344_3091	STM3117	CDS	chromosome	226	165	255	207.50
SL1344_3092	STM3118	CDS	chromosome	402.50	366	526	498
SL1344_3093	STM3119	CDS	chromosome	128	135	175	188.50
SL1344_3094	STM3120	CDS	chromosome	323.50	275	575	407
SL1344_3095	STM3121	CDS	chromosome	272	202	454	407
SL1344_3096	STM3122	CDS	chromosome	567	420	910	769
SL1344_3097	STM3123	CDS	chromosome	66	47	86	104
SL1344_3098	STM3124	CDS	chromosome	248.50	151.50	374	258.50
SL1344_3099	STM3125	CDS	chromosome	213.50	148.50	275.50	247
SL1344_3100	STM3126	CDS	chromosome	527.50	403.50	697.50	550
SL1344_3101	STM3127	CDS	chromosome	371.50	316.50	403	374
SL1344_3102	ordL	CDS	chromosome	616.50	455.50	616	526
SL1344_3103	STM3129	CDS	chromosome	290	223	368	319
SL1344_3104	iraD	CDS	chromosome	80.50	62	84.50	98.50
SL1344_3105	STM3131	CDS	chromosome	96.50	71	108.50	134.50
SL1344_3106	STM3132	CDS	chromosome	3033.50	3391.50	2035	2248
SL1344_3107	STM3133	CDS	chromosome	5368.50	6609.50	3485	3256
SL1344_3108	exuT	CDS	chromosome	1782	1178	3466	2425
SL1344_3109	uxuA	CDS	chromosome	5196	3077	6912	5541
SL1344_3110	uxuB	CDS	chromosome	814.50	676	1168	946
SL1344_3111	uxaC	CDS	chromosome	751.50	593	1050	912
SL1344_3112	STM3138	CDS	chromosome	7504	3221	11641	8964
SL1344_3113	gsp	CDS	chromosome	1560	1132	2521	2343
SL1344_3114	yghU	CDS	chromosome	755	607	1124	914
SL1344_3115	STM3141	CDS	chromosome	395	424	474.50	423
SL1344_3116	STM3142	CDS	chromosome	329	366	317.50	262
SL1344_3117	hybG	CDS	chromosome	186.50	174.50	207	189.50
SL1344_3118	hybF	CDS	chromosome	179.50	138	183	154
SL1344_3119	hybE	CDS	chromosome	255.50	217.50	279	246
SL1344_3120	hybD	CDS	chromosome	437	404	530	463
SL1344_3121	hybC	CDS	chromosome	1156	949	1436.50	1213
SL1344_3122	hybB	CDS	chromosome	340	284	316.50	304
SL1344_3123	hybA	CDS	chromosome	209.50	218.50	202	190
SL1344_3124	hypO	CDS	chromosome	558	477.50	726	563.50
SL1344_3125	yghW	CDS	chromosome	482	467	461	381
SL1344_3126	STM3152	CDS	chromosome	638	513	881	868
SL1344_3127	yqhA	CDS	chromosome	1166	781	1574	1547
SL1344_3128	STM3154	CDS	chromosome	3279.75	1803.83	4189.50	3945.95
SL1344_3129	STM3155	CDS	chromosome	582.50	359.50	720.50	624
SL1344_3130	STM3156	CDS	chromosome	389.50	172.50	501.50	461
SL1344_3131	yghA	CDS	chromosome	1148	851	1804	1501
SL1344_3132	exbD	CDS	chromosome	5050	3273.50	9367	9784.50
SL1344_3133	exbB	CDS	chromosome	14094	8636.50	22450.50	21935.50
SL1344_3134	STM3160	CDS	chromosome	2511	1589	3994.50	4082
SL1344_3135	metC	CDS	chromosome	1243	864	2133	1747
SL1344_3136	yghB	CDS	chromosome	2179	1656	3288	2395
SL1344_3137	yqhC	CDS	chromosome	442	377	703	654
SL1344_3138	yqhD	CDS	chromosome	319	276	437	348
SL1344_3139	dkgA	CDS	chromosome	912	887	888	818
SL1344_3140	STM3166	CDS	chromosome	300.50	223.50	459.50	366
SL1344_3141	STM3167	CDS	chromosome	934.50	603.50	1354.50	1375
SL1344_3142	ygiR	CDS	chromosome	1523	1219	2400	2280
SL1344_3143	STM3169	CDS	chromosome	143	64	176.50	135
SL1344_3144	STM3170	CDS	chromosome	14	16	34.50	21.50
SL1344_3145	ygiK	CDS	chromosome	115	97	146	120.50
SL1344_3146	sufI	CDS	chromosome	1929	1459	3147	2774
SL1344_3147	plsC	CDS	chromosome	1048	693	1387	1258
SL1344_3148	parC	CDS	chromosome	3042	2447	4978	4780
SL1344_3149	STM3175	CDS	chromosome	641	372	988	845
SL1344_3150	ygiW	CDS	chromosome	1327	748	1949	1746
SL1344_3151	ygiX	CDS	chromosome	447.50	291	615.50	566
SL1344_3152	ygiY	CDS	chromosome	321.50	306	543.50	522
SL1344_3153	mdaB	CDS	chromosome	464	311.50	677.50	538.50
SL1344_3154	ygiN	CDS	chromosome	1381	954.50	2366.50	1930.50
SL1344_3155	parE	CDS	chromosome	3902	3305.50	6097	5774
SL1344_3156	yqiA	CDS	chromosome	1724	1601.50	3363	3300.50
SL1344_3157	cpdA	CDS	chromosome	2541	1881	3786.50	3390.50
SL1344_3158	yqiB	CDS	chromosome	2963	1799	4584	3340.50
SL1344_3159	nudF	CDS	chromosome	671	550	1058.50	923.50
SL1344_3160	tolC	CDS	chromosome	7359	5072	9185	6716
SL1344_3161	ygiB	CDS	chromosome	9468	5673	16506.50	13109.50
SL1344_3162	ygiC	CDS	chromosome	5842	3465	8511.50	7377.50
SL1344_3163	ygiD	CDS	chromosome	792	563	1465	1227
SL1344_3164	ygiE	CDS	chromosome	1000	669	1647	1345
SL1344_3165	assT	CDS	chromosome	138	95.50	160.50	144
SL1344_3166	STM3193	CDS	chromosome	105	74	105.50	75.50
SL1344_3167	STM3194	CDS	chromosome	199	151.50	317	234.50
SL1344_3168	ribB	CDS	chromosome	1546	1291	1738	1537
SL1344_3169	yqiC	CDS	chromosome	1477	1097	2798	2357
SL1344_3170	glgS	CDS	chromosome	632	389	876	706
SL1344_3171	STM3198	CDS	chromosome	199.50	124.50	192.50	226
SL1344_3172	yqiK	CDS	chromosome	608.50	419.50	871.50	774
SL1344_3172A	ibsC	CDS	chromosome	65	154.50	304	392.50
SL1344_3173	rfaE	CDS	chromosome	2756.50	2066	3548.50	3169
SL1344_3174	glnE	CDS	chromosome	2638.50	2097	3830.50	3200
SL1344_3175	ygiF	CDS	chromosome	1044	776	1535	1283
SL1344_3176	ygiM	CDS	chromosome	2886	2390	2871	2610
SL1344_3177	cca	CDS	chromosome	3321	2413	4040	3451
SL1344_3178	bacA	CDS	chromosome	1597	1392	1993	1871
SL1344_3179	folB	CDS	chromosome	440	476	524	542
SL1344_3180	ygiH	CDS	chromosome	1936	1311	2735	2415
