Locus_tag	Gene_name	Gene_type	Location	EBSS_rep1	EBSS_rep2	WTM_rep1	WTM_rep2
SL1344_2827	hycG	CDS	chromosome	6.139	6.987	5.452	4.955
SL1344_2828	hycF	CDS	chromosome	3.309	3.858	1.606	3.050
SL1344_2829	hycE	CDS	chromosome	2.780	3.661	2.394	2.086
SL1344_2830	hycD	CDS	chromosome	2.029	2.793	2.019	1.922
SL1344_2831	hycC	CDS	chromosome	1.248	1.720	1.476	1.511
SL1344_2832	hycB	CDS	chromosome	1.015	0.797	0.507	0.368
SL1344_2833	hycA	CDS	chromosome	1.506	1.659	1.162	1.098
SL1344_2834	STM2854	CDS	chromosome	74.261	77.869	41.727	47.400
SL1344_2835	hypB	CDS	chromosome	64.942	93.891	31.990	29.879
SL1344_2836	hypC	CDS	chromosome	75.452	114.557	45.398	45.259
SL1344_2837	hypD	CDS	chromosome	41.040	60.529	22.840	21.905
SL1344_2838	hypE	CDS	chromosome	37.710	58.279	24.318	24.103
SL1344_2839	fhlA	CDS	chromosome	18.849	24.211	10.522	10.106
SL1344_2840	ygbA	CDS	chromosome	122.324	70.209	125.178	134.258
SL1344_2841	sitA	CDS	chromosome	1690.856	1204.696	2063.839	1955.263
SL1344_2842	sitB	CDS	chromosome	1000.123	803.044	1363.053	1374.923
SL1344_2843	sitC	CDS	chromosome	771.869	671.648	1094.413	990.367
SL1344_2844	sitD	CDS	chromosome	721.191	648.579	1165.602	1136.206
SL1344_2845	avrA	CDS	chromosome	399.472	282.468	377.308	371.543
SL1344_2846	sprB	CDS	chromosome	235.098	123.157	223.351	186.647
SL1344_2847	hilC	CDS	chromosome	432.463	274.152	423.222	385.897
SL1344_2848	orgC	CDS	chromosome	447.204	457.600	374.730	333.792
SL1344_2849	orgB	CDS	chromosome	540.678	539.266	453.668	405.466
SL1344_2850	orgA	CDS	chromosome	408.780	297.027	618.003	623.479
SL1344_2851	prgK	CDS	chromosome	403.952	247.630	542.839	481.840
SL1344_2852	prgJ	CDS	chromosome	550.393	317.463	749.604	650.291
SL1344_2853	prgI	CDS	chromosome	716.386	415.015	935.828	768.285
SL1344_2854	prgH	CDS	chromosome	427.763	279.649	570.753	484.501
SL1344_2855	hilD	CDS	chromosome	549.192	296.993	572.222	457.313
SL1344_2856	hilA	CDS	chromosome	91.360	50.732	95.807	74.764
SL1344_2857	iagB	CDS	chromosome	145.383	76.493	145.067	119.101
SL1344_2858	sptP	CDS	chromosome	363.563	181.532	438.395	353.948
SL1344_2859	sicP	CDS	chromosome	602.212	316.166	717.386	696.603
SL1344_2860	iacP	CDS	chromosome	978.882	540.362	1224.045	1075.006
SL1344_2861	sipA	CDS	chromosome	257.341	108.497	370.322	275.360
SL1344_2862	sipD	CDS	chromosome	224.874	93.216	319.537	262.413
SL1344_2863	sipC	CDS	chromosome	721.066	316.455	1056.905	814.358
SL1344_2864	sipB	CDS	chromosome	453.453	221.956	614.108	517.684
SL1344_2865	sicA	CDS	chromosome	747.742	344.062	983.343	752.828
SL1344_2866	spaS	CDS	chromosome	58.547	30.370	70.698	63.075
SL1344_2867	spaR	CDS	chromosome	52.455	29.583	65.271	59.105
SL1344_2868	spaQ	CDS	chromosome	118.012	64.611	164.642	157.628
SL1344_2869	spaP	CDS	chromosome	117.284	56.287	131.697	123.888
SL1344_2870	spaO	CDS	chromosome	114.053	58.077	144.165	120.786
SL1344_2871	invJ	CDS	chromosome	99.100	46.451	109.964	90.789
SL1344_2872	invI	CDS	chromosome	271.046	129.307	323.567	247.260
SL1344_2873	invC	CDS	chromosome	127.031	60.190	146.753	131.181
SL1344_2874	invB	CDS	chromosome	278.906	145.852	343.466	314.905
SL1344_2875	invA	CDS	chromosome	181.757	83.716	211.522	176.929
SL1344_2876	invE	CDS	chromosome	155.690	62.998	174.607	152.304
SL1344_2877	invG	CDS	chromosome	187.145	102.521	236.678	200.811
SL1344_2878	invF	CDS	chromosome	348.439	173.713	355.461	301.862
SL1344_2879	invH	CDS	chromosome	298.464	165.389	328.554	257.108
SL1344_2880	STM2901	CDS	chromosome	121.220	101.294	139.332	124.552
SL1344_2881	STM2902	CDS	chromosome	35.814	27.900	33.936	32.589
SL1344_2882	STM2903	CDS	chromosome	17.137	17.034	11.984	17.250
SL1344_2883	SL1344_2883	CDS	chromosome	1.431	0.473	0.994	1.105
SL1344_2884	STM2904	CDS	chromosome	487.859	444.108	381.117	369.776
SL1344_2885	STM2905	CDS	chromosome	120.660	109.268	76.760	76.279
SL1344_2885A	STM2906	CDS	chromosome	2.337	2.139	0.874	1.666
SL1344_2886	pphB	CDS	chromosome	20.411	13.767	9.437	11.402
SL1344_2887	STM2908	CDS	chromosome	2.665	2.154	2.262	2.401
SL1344_2888	mutS	CDS	chromosome	32.052	31.114	35.288	34.677
SL1344_2889	STM2910	CDS	chromosome	3.449	4.828	4.333	2.467
SL1344_2890	STM2911	CDS	chromosome	2.110	1.818	2.076	2.037
SL1344_2891	STM2912	CDS	chromosome	5.053	4.765	5.149	5.470
SL1344_2892	STM2913	CDS	chromosome	7.370	7.083	7.163	6.599
SL1344_2893	STM2914	CDS	chromosome	2.540	3.735	1.877	1.789
SL1344_2894	hyi	CDS	chromosome	3.068	3.957	2.378	2.017
SL1344_2895	ygbL	CDS	chromosome	3.387	2.319	2.226	1.962
SL1344_2896	ygbK	CDS	chromosome	2.081	2.893	1.966	1.524
SL1344_2897	ygbJ	CDS	chromosome	3.158	5.005	4.183	4.328
SL1344_2898	ygbI	CDS	chromosome	24.350	18.837	24.490	24.539
SL1344_2899	STM2920	CDS	chromosome	49.524	34.698	50.434	41.561
SL1344_2900	STM2921	CDS	chromosome	3.774	5.807	3.208	1.985
SL1344_2901	STM2922	CDS	chromosome	2.896	3.793	2.650	2.362
SL1344_2902	STM2923	CDS	chromosome	1.957	3.558	2.718	2.330
SL1344_2903	rpoS	CDS	chromosome	1761.730	1859.670	1723.820	1817.247
SL1344_2904	nlpD	CDS	chromosome	1583.506	1626.931	1677.957	1494.522
SL1344_2905	pcm	CDS	chromosome	79.974	79.016	83.411	85.369
SL1344_2906	surE	CDS	chromosome	74.883	78.127	73.160	77.255
SL1344_2907	truD	CDS	chromosome	69.968	74.413	69.568	75.365
SL1344_2908	ispF	CDS	chromosome	68.557	68.721	61.929	61.897
SL1344_2909	ispD	CDS	chromosome	51.854	55.342	48.660	50.287
SL1344_2910	ftsB	CDS	chromosome	103.242	116.616	100.609	118.326
SL1344_2911	ygbE	CDS	chromosome	96.399	120.883	85.333	80.255
SL1344_2912	cysC	CDS	chromosome	112.941	98.155	123.108	134.769
SL1344_2913	cysN	CDS	chromosome	138.858	115.156	139.487	129.202
SL1344_2914	cysD	CDS	chromosome	348.687	270.152	383.326	353.982
SL1344_2915	iap	CDS	chromosome	35.029	25.575	35.941	33.607
SL1344_2916	ygbF	CDS	chromosome	35.523	42.326	36.872	36.577
SL1344_2917	STM2938	CDS	chromosome	16.638	21.639	15.373	17.563
SL1344_2918	ygcH	CDS	chromosome	8.697	10.087	8.741	8.046
SL1344_2919	STM2940	CDS	chromosome	6.027	7.217	6.629	6.013
SL1344_2920	yghJ	CDS	chromosome	6.532	9.989	6.957	7.172
SL1344_2921	STM2942	CDS	chromosome	7.578	7.287	6.913	5.400
SL1344_2922	STM2943	CDS	chromosome	4.517	5.399	4.698	4.485
SL1344_2923	ygcB	CDS	chromosome	5.027	5.515	4.932	4.369
SL1344_2924	sopD	CDS	chromosome	68.097	31.336	91.916	78.741
SL1344_2925	cysH	CDS	chromosome	57.154	51.936	56.968	56.806
SL1344_2926	cysI	CDS	chromosome	82.436	68.076	81.039	88.462
SL1344_2927	cysJ	CDS	chromosome	88.736	71.570	81.043	90.686
SL1344_2928	ptpS	CDS	chromosome	22.783	19.709	22.700	20.308
SL1344_2929	STM2950	CDS	chromosome	31.769	28.368	33.197	27.189
SL1344_2930	ygcF	CDS	chromosome	153.147	139.616	158.766	164.634
SL1344_2931	eno	CDS	chromosome	822.727	725.845	728.144	598.869
SL1344_2932	pyrG	CDS	chromosome	325.544	319.587	320.267	358.227
SL1344_2933	mazG	CDS	chromosome	71.889	75.089	56.831	58.572
SL1344_2934	SL1344_2934	CDS	chromosome	0.736	0.487	0.256	0.284
SL1344_2935	SL1344_2935	CDS	chromosome	73.772	57.440	46.815	45.982
SL1344_2936	STM2955	CDS	chromosome	270.313	197.555	186.619	189.070
SL1344_2937	relA	CDS	chromosome	149.536	170.247	129.471	139.836
SL1344_2938	rumA	CDS	chromosome	177.427	200.068	152.241	169.419
SL1344_2939	barA	CDS	chromosome	18.265	17.312	16.618	15.437
SL1344_2940	STM2959	CDS	chromosome	14.640	17.794	14.043	14.361
SL1344_2941	gudD	CDS	chromosome	7.824	9.412	5.564	6.476
SL1344_2942	ygcY	CDS	chromosome	6.960	7.278	6.515	6.165
SL1344_2943	gudT	CDS	chromosome	5.687	6.618	7.554	6.171
SL1344_2944	STM2963	CDS	chromosome	273.959	272.768	408.363	405.788
SL1344_2945	yqcB	CDS	chromosome	44.026	42.943	62.696	57.307
SL1344_2946	yqcC	CDS	chromosome	40.579	28.183	31.924	33.417
SL1344_2947	syd	CDS	chromosome	83.592	59.431	67.642	69.638
SL1344_2948	queF	CDS	chromosome	36.143	30.276	38.917	36.524
SL1344_2949	ygdH	CDS	chromosome	188.644	191.078	192.170	190.656
SL1344_2950	sdaC	CDS	chromosome	78.041	61.480	72.511	54.229
SL1344_2951	sdaB	CDS	chromosome	39.550	36.514	38.063	31.394
SL1344_2952	exo	CDS	chromosome	18.376	16.971	19.801	20.372
SL1344_2953	fucO	CDS	chromosome	3.347	4.114	2.850	2.740
SL1344_2954	fucA	CDS	chromosome	3.847	5.008	2.030	2.372
SL1344_2955	fucP	CDS	chromosome	3.008	3.706	1.855	1.258
SL1344_2956	fucI	CDS	chromosome	2.448	4.589	1.375	1.252
SL1344_2957	fucK	CDS	chromosome	2.274	3.691	1.267	1.378
SL1344_2958	fucU	CDS	chromosome	3.426	5.013	1.840	2.716
SL1344_2959	fucR	CDS	chromosome	11.578	10.422	8.418	10.578
SL1344_2960	ygdE	CDS	chromosome	99.669	102.737	96.831	107.018
SL1344_2961	ygdD	CDS	chromosome	72.071	79.362	65.373	88.743
SL1344_2962	gcvA	CDS	chromosome	72.830	66.771	59.426	62.762
SL1344_2963	ygdI	CDS	chromosome	422.057	414.639	435.687	428.559
SL1344_2964	csdA	CDS	chromosome	30.587	29.025	30.524	27.506
SL1344_2965	ygdK	CDS	chromosome	21.107	22.213	22.276	27.324
SL1344_2966	STM2986	CDS	chromosome	3.759	3.407	2.992	3.620
SL1344_2967	ygdL	CDS	chromosome	61.920	62.373	72.839	79.475
SL1344_2968	mltA	CDS	chromosome	52.795	54.871	68.372	79.314
SL1344_2969	amiC	CDS	chromosome	54.240	58.722	54.922	63.997
SL1344_2970	argA	CDS	chromosome	43.317	42.047	42.880	44.072
SL1344_2971	recD	CDS	chromosome	27.964	29.712	26.694	25.708
SL1344_2972	recB	CDS	chromosome	41.763	41.388	38.997	39.372
SL1344_2973	ptr	CDS	chromosome	35.349	34.236	31.300	31.782
SL1344_2974	recC	CDS	chromosome	28.721	30.855	26.872	26.180
SL1344_2975	comQ	CDS	chromosome	12.822	8.756	15.260	14.086
SL1344_2976	comP	CDS	chromosome	4.499	4.885	5.164	4.864
SL1344_2977	comO	CDS	chromosome	4.728	3.896	4.116	4.180
SL1344_2978	comN	CDS	chromosome	1.641	1.627	1.111	1.901
SL1344_2979	thyA	CDS	chromosome	68.056	65.114	60.619	57.531
SL1344_2980	lgt	CDS	chromosome	121.806	123.612	111.269	104.882
SL1344_2981	ptsP	CDS	chromosome	109.111	90.525	107.649	100.312
SL1344_2982	nudH	CDS	chromosome	296.215	259.501	400.333	348.328
SL1344_2983	mutH	CDS	chromosome	46.031	40.382	52.794	48.969
SL1344_2984	ygdQ	CDS	chromosome	73.071	70.855	80.334	81.676
SL1344_2985	ygdR	CDS	chromosome	210.172	162.405	314.487	254.974
SL1344_2986	tas	CDS	chromosome	55.612	50.905	58.709	57.539
SL1344_2987	ygeD	CDS	chromosome	42.806	45.707	47.992	45.263
SL1344_2988	aas	CDS	chromosome	39.818	37.924	43.815	41.789
SL1344_2989	galR	CDS	chromosome	69.556	60.885	65.536	58.979
SL1344_2990	STM3012	CDS	chromosome	31.884	30.521	29.399	27.000
SL1344_2991	lysA	CDS	chromosome	51.589	56.968	51.938	57.279
SL1344_2992	lysR	CDS	chromosome	8.629	9.609	9.950	8.322
SL1344_2993	ygeA	CDS	chromosome	98.417	91.737	111.949	109.135
SL1344_2994	araE	CDS	chromosome	4.494	4.321	4.464	5.258
SL1344_2995	kduD	CDS	chromosome	8.368	9.590	9.123	10.692
SL1344_2996	kduI	CDS	chromosome	2.817	3.480	3.495	3.530
SL1344_2997	yqeF	CDS	chromosome	87.913	98.562	85.006	68.245
SL1344_2998	STM3020	CDS	chromosome	24.020	20.287	19.478	20.449
SL1344_2999	STM3021	CDS	chromosome	9.922	10.368	9.947	7.971
SL1344_3000	STM3022	CDS	chromosome	13.825	10.511	11.653	15.165
SL1344_3001	yohL	CDS	chromosome	105.746	96.774	79.145	118.832
SL1344_3002	yohM	CDS	chromosome	3.832	3.846	2.662	3.566
SL1344_3003	STM3025	CDS	chromosome	9.952	11.660	8.083	7.813
SL1344_3004	STM3025.1N	CDS	chromosome	4.746	4.732	4.369	4.421
SL1344_3005	STM3026	CDS	chromosome	4.826	5.362	3.950	4.614
SL1344_3006	stdC	CDS	chromosome	1.169	1.202	0.595	1.123
SL1344_3007	stdB	CDS	chromosome	0.497	0.667	0.420	0.725
SL1344_3008	stdA	CDS	chromosome	1.359	1.222	0.868	0.546
SL1344_3009	STM3030	CDS	chromosome	42.706	32.937	33.498	33.451
SL1344_3010	STM3031	CDS	chromosome	2.915	3.997	2.749	3.529
SL1344_3011	STM3033	CDS	chromosome	277.788	232.966	263.629	234.082
SL1344_3012	STM3034	CDS	chromosome	1029.718	834.432	1012.523	1014.391
SL1344_3013	STM3036	CDS	chromosome	185.904	273.617	57.639	41.457
SL1344_3014	STM3038	CDS	chromosome	76.630	70.694	86.887	82.024
SL1344_3015	idi	CDS	chromosome	71.418	66.217	78.850	75.486
SL1344_3016	lysS	CDS	chromosome	251.162	247.428	246.453	238.256
SL1344_3017	prfB	CDS	chromosome	182.950	179.780	181.666	193.353
SL1344_3018	recJ	CDS	chromosome	77.905	79.555	79.260	72.796
SL1344_3019	dsbC	CDS	chromosome	111.330	101.408	109.688	101.848
SL1344_3020	xerD	CDS	chromosome	95.431	83.517	88.301	93.061
SL1344_3021	fldB	CDS	chromosome	65.817	54.821	73.940	71.296
SL1344_3022	ygfX	CDS	chromosome	115.752	115.040	131.285	140.861
SL1344_3023	ygfY	CDS	chromosome	266.326	240.770	301.478	287.716
SL1344_3024	ygfZ	CDS	chromosome	74.732	80.012	72.122	58.320
SL1344_3025	yqfA	CDS	chromosome	255.943	230.421	296.872	286.599
SL1344_3026	yqfB	CDS	chromosome	116.806	93.522	141.343	142.814
SL1344_3027	bglA	CDS	chromosome	49.615	64.073	42.114	40.043
SL1344_3028	STM3052	CDS	chromosome	5.274	5.716	5.344	5.475
SL1344_3029	gcvP	CDS	chromosome	70.367	75.159	82.866	78.807
SL1344_3030	gcvH	CDS	chromosome	183.322	199.230	237.538	266.230
SL1344_3031	gcvT	CDS	chromosome	108.880	101.059	147.966	154.756
SL1344_3032	visC	CDS	chromosome	73.919	80.284	75.033	73.111
SL1344_3033	ubiH	CDS	chromosome	64.263	67.984	65.439	72.131
SL1344_3034	pepP	CDS	chromosome	103.682	109.334	110.121	106.623
SL1344_3035	ygfB	CDS	chromosome	145.040	111.205	124.329	111.853
SL1344_3036	ygfE	CDS	chromosome	266.542	233.518	263.078	271.089
SL1344_3037	ygfA	CDS	chromosome	46.505	58.815	40.120	36.915
SL1344_3038	serA	CDS	chromosome	201.882	202.872	242.718	226.413
SL1344_3039	rpiA	CDS	chromosome	100.422	114.978	94.511	90.122
SL1344_3040	iciA	CDS	chromosome	18.026	17.605	17.353	17.793
SL1344_3041	yggE	CDS	chromosome	78.379	82.296	75.599	81.743
SL1344_3042	yggA	CDS	chromosome	16.771	18.801	18.231	19.756
SL1344_3043	yggB	CDS	chromosome	71.188	67.542	81.893	82.393
SL1344_3044	fba	CDS	chromosome	473.774	503.018	462.825	432.664
SL1344_3045	pgk	CDS	chromosome	285.713	292.867	299.258	298.728
SL1344_3046	epd	CDS	chromosome	225.879	202.405	244.641	240.410
SL1344_3047	STM3071	CDS	chromosome	2.676	4.198	1.229	1.471
SL1344_3048	STM3072	CDS	chromosome	5.306	5.031	3.523	3.067
SL1344_3049	STM3073	CDS	chromosome	4.776	5.413	3.905	3.056
SL1344_3050	STM3074	CDS	chromosome	10.773	12.285	7.858	8.055
SL1344_3051	STM3075	CDS	chromosome	7.382	9.878	6.822	8.222
SL1344_3052	tktA	CDS	chromosome	126.280	116.822	121.589	109.093
SL1344_3053	yggG	CDS	chromosome	59.675	48.812	46.361	44.629
SL1344_3054	speB	CDS	chromosome	64.956	69.522	69.491	70.772
SL1344_3055	STM3079	CDS	chromosome	11.581	11.929	9.911	9.881
SL1344_3056	STM3080	CDS	chromosome	3.995	4.636	2.605	3.022
SL1344_3057	STM3081	CDS	chromosome	4.601	3.802	4.513	3.716
SL1344_3058	STM3082	CDS	chromosome	4.028	4.623	3.761	3.815
SL1344_3059	STM3083	CDS	chromosome	3.516	2.775	2.423	2.644
SL1344_3060	STM3084	CDS	chromosome	159.016	156.438	185.164	193.871
SL1344_3061	STM3085	CDS	chromosome	3.062	2.025	2.273	2.039
SL1344_3062	speA	CDS	chromosome	64.915	68.109	67.774	74.955
SL1344_3063	yqgB	CDS	chromosome	223.972	148.659	216.757	218.861
SL1344_3064	yqgD	CDS	chromosome	17.777	16.863	17.446	16.614
SL1344_3065	metK	CDS	chromosome	158.868	150.473	167.550	157.285
SL1344_3066	galP	CDS	chromosome	33.602	33.917	31.591	25.883
SL1344_3067	sprT	CDS	chromosome	9.002	7.799	7.330	8.210
SL1344_3068	endA	CDS	chromosome	12.636	11.945	9.686	11.339
SL1344_3069	yggJ	CDS	chromosome	43.601	45.402	55.092	54.371
SL1344_3070	gshB	CDS	chromosome	61.862	59.484	63.859	63.750
SL1344_3071	yqgE	CDS	chromosome	94.560	114.661	97.059	94.958
SL1344_3072	yqgF	CDS	chromosome	40.778	42.707	37.364	39.614
SL1344_3073	iclR	CDS	chromosome	6.413	6.695	5.626	5.821
SL1344_3074	pilT	CDS	chromosome	3.585	4.115	3.721	3.620
SL1344_3075	yggS	CDS	chromosome	70.358	56.973	66.854	64.812
SL1344_3076	yggT	CDS	chromosome	71.703	73.047	68.971	73.612
SL1344_3077	yggU	CDS	chromosome	73.175	72.525	77.754	80.252
SL1344_3078	yggV	CDS	chromosome	57.969	55.833	54.765	52.680
SL1344_3079	yggW	CDS	chromosome	42.674	44.113	39.045	41.171
SL1344_3080	yggM	CDS	chromosome	8.818	9.328	7.669	8.379
SL1344_3081	ansB	CDS	chromosome	32.740	24.697	33.583	29.560
SL1344_3082	yggN	CDS	chromosome	327.527	330.385	276.793	280.581
SL1344_3083	yggL	CDS	chromosome	236.368	246.053	229.047	240.948
SL1344_3084	trmB	CDS	chromosome	106.223	106.639	104.585	99.731
SL1344_3085	mutY	CDS	chromosome	51.565	41.662	57.708	57.124
SL1344_3086	yggX	CDS	chromosome	163.126	125.439	159.098	151.872
SL1344_3087	mltC	CDS	chromosome	33.273	30.209	34.947	31.906
SL1344_3088	nupG	CDS	chromosome	44.518	31.750	57.866	37.775
SL1344_3089	speC	CDS	chromosome	10.639	11.483	10.115	9.487
SL1344_3090	yqgA	CDS	chromosome	6.987	7.579	8.644	8.557
SL1344_3091	STM3117	CDS	chromosome	20.078	19.383	15.734	14.236
SL1344_3092	STM3118	CDS	chromosome	11.731	14.105	10.647	11.209
SL1344_3093	STM3119	CDS	chromosome	9.369	13.066	8.896	10.655
SL1344_3094	STM3120	CDS	chromosome	14.830	16.670	18.308	14.409
SL1344_3095	STM3121	CDS	chromosome	14.419	14.160	16.715	16.662
SL1344_3096	STM3122	CDS	chromosome	12.593	12.335	14.037	13.190
SL1344_3097	STM3123	CDS	chromosome	2.152	2.027	1.948	2.619
SL1344_3098	STM3124	CDS	chromosome	14.040	11.319	14.676	11.279
SL1344_3099	STM3125	CDS	chromosome	14.787	13.600	13.252	13.211
SL1344_3100	STM3126	CDS	chromosome	13.591	13.746	12.481	10.943
SL1344_3101	STM3127	CDS	chromosome	38.286	43.130	28.845	29.765
SL1344_3102	ordL	CDS	chromosome	18.299	17.878	12.699	12.057
SL1344_3103	STM3129	CDS	chromosome	7.547	7.674	6.651	6.411
SL1344_3104	iraD	CDS	chromosome	8.165	8.316	5.953	7.716
SL1344_3105	STM3131	CDS	chromosome	7.674	7.465	5.992	8.259
SL1344_3106	STM3132	CDS	chromosome	126.876	187.565	59.113	72.609
SL1344_3107	STM3133	CDS	chromosome	236.032	384.249	106.415	110.551
SL1344_3108	exuT	CDS	chromosome	52.772	46.128	71.287	55.458
SL1344_3109	uxuA	CDS	chromosome	169.456	132.691	156.558	139.552
SL1344_3110	uxuB	CDS	chromosome	21.370	23.452	21.283	19.167
SL1344_3111	uxaC	CDS	chromosome	20.554	21.446	19.945	19.263
SL1344_3112	STM3138	CDS	chromosome	273.844	155.427	295.043	252.623
SL1344_3113	gsp	CDS	chromosome	32.465	31.151	36.438	37.655
SL1344_3114	yghU	CDS	chromosome	33.654	35.777	34.797	31.463
SL1344_3115	STM3141	CDS	chromosome	21.470	30.474	17.913	17.756
SL1344_3116	STM3142	CDS	chromosome	12.075	17.762	8.093	7.426
SL1344_3117	hybG	CDS	chromosome	28.946	35.812	22.313	22.713
SL1344_3118	hybF	CDS	chromosome	20.284	20.620	14.362	13.439
SL1344_3119	hybE	CDS	chromosome	20.192	22.729	15.314	15.014
SL1344_3120	hybD	CDS	chromosome	34.118	41.707	28.738	27.915
SL1344_3121	hybC	CDS	chromosome	26.218	28.460	22.627	21.245
SL1344_3122	hybB	CDS	chromosome	11.145	12.309	7.205	7.695
SL1344_3123	hybA	CDS	chromosome	8.203	11.313	5.493	5.745
SL1344_3124	hypO	CDS	chromosome	19.271	21.806	17.414	15.029
SL1344_3125	yghW	CDS	chromosome	64.679	82.862	42.963	39.482
SL1344_3126	STM3152	CDS	chromosome	14.998	15.946	14.384	15.757
SL1344_3127	yqhA	CDS	chromosome	91.033	80.627	85.347	93.272
SL1344_3128	STM3154	CDS	chromosome	245.639	178.640	217.923	228.228
SL1344_3129	STM3155	CDS	chromosome	54.772	44.698	47.053	45.312
SL1344_3130	STM3156	CDS	chromosome	37.167	21.765	33.236	33.971
SL1344_3131	yghA	CDS	chromosome	50.131	49.138	54.712	50.618
SL1344_3132	exbD	CDS	chromosome	458.130	392.677	590.176	685.481
SL1344_3133	exbB	CDS	chromosome	741.061	600.459	819.840	890.690
SL1344_3134	STM3160	CDS	chromosome	646.937	541.334	714.763	812.172
SL1344_3135	metC	CDS	chromosome	40.435	37.165	48.191	43.888
SL1344_3136	yghB	CDS	chromosome	127.591	128.218	133.715	108.300
SL1344_3137	yqhC	CDS	chromosome	18.607	20.986	20.554	21.262
SL1344_3138	yqhD	CDS	chromosome	10.591	12.117	10.077	8.923
SL1344_3139	dkgA	CDS	chromosome	42.567	54.743	28.785	29.484
SL1344_3140	STM3166	CDS	chromosome	8.919	8.772	9.473	8.390
SL1344_3141	STM3167	CDS	chromosome	79.199	67.631	79.727	89.992
SL1344_3142	ygiR	CDS	chromosome	27.099	28.680	29.658	31.329
SL1344_3143	STM3169	CDS	chromosome	5.616	3.324	4.814	4.095
SL1344_3144	STM3170	CDS	chromosome	1.120	1.693	1.917	1.328
SL1344_3145	ygiK	CDS	chromosome	3.398	3.790	2.996	2.749
SL1344_3146	sufI	CDS	chromosome	52.759	52.765	59.779	58.591
SL1344_3147	plsC	CDS	chromosome	54.880	47.985	50.444	50.873
SL1344_3148	parC	CDS	chromosome	52.042	55.354	59.147	63.151
SL1344_3149	STM3175	CDS	chromosome	28.572	21.926	30.586	29.087
SL1344_3150	ygiW	CDS	chromosome	130.492	97.262	133.110	132.592
SL1344_3151	ygiX	CDS	chromosome	26.203	22.531	25.031	25.594
SL1344_3152	ygiY	CDS	chromosome	9.204	11.583	10.806	11.540
SL1344_3153	mdaB	CDS	chromosome	30.811	27.351	31.245	27.614
SL1344_3154	ygiN	CDS	chromosome	169.430	154.845	201.645	182.905
SL1344_3155	parE	CDS	chromosome	79.661	89.232	86.448	91.032
SL1344_3156	yqiA	CDS	chromosome	114.478	140.617	155.094	169.248
SL1344_3157	cpdA	CDS	chromosome	118.599	116.089	122.743	122.208
SL1344_3158	yqiB	CDS	chromosome	270.706	217.332	290.867	235.688
SL1344_3159	nudF	CDS	chromosome	40.966	44.401	44.883	43.541
SL1344_3160	tolC	CDS	chromosome	192.681	175.601	167.026	135.797
SL1344_3161	ygiB	CDS	chromosome	544.497	431.396	659.290	582.215
SL1344_3162	ygiC	CDS	chromosome	193.961	152.119	196.265	189.157
SL1344_3163	ygiD	CDS	chromosome	36.832	34.621	47.318	44.067
SL1344_3164	ygiE	CDS	chromosome	49.930	44.169	57.114	51.862
SL1344_3165	assT	CDS	chromosome	2.968	2.716	2.397	2.392
SL1344_3166	STM3193	CDS	chromosome	6.038	5.627	4.214	3.353
SL1344_3167	STM3194	CDS	chromosome	11.343	11.419	12.549	10.322
SL1344_3168	ribB	CDS	chromosome	91.356	100.875	71.328	70.139
SL1344_3169	yqiC	CDS	chromosome	190.268	186.861	250.332	234.479
SL1344_3170	glgS	CDS	chromosome	116.307	94.659	111.963	100.335
SL1344_3171	STM3198	CDS	chromosome	12.415	10.245	8.320	10.861
SL1344_3172	yqiK	CDS	chromosome	13.998	12.760	13.924	13.750
SL1344_3172A	ibsC	CDS	chromosome	41.867	131.586	135.992	195.234
SL1344_3173	rfaE	CDS	chromosome	74.287	73.623	66.418	65.954
SL1344_3174	glnE	CDS	chromosome	35.854	37.679	36.151	33.580
SL1344_3175	ygiF	CDS	chromosome	30.988	30.457	31.644	29.409
SL1344_3176	ygiM	CDS	chromosome	181.354	198.589	125.299	126.658
SL1344_3177	cca	CDS	chromosome	103.337	99.282	87.307	82.926
SL1344_3178	bacA	CDS	chromosome	74.810	86.222	64.840	67.684
SL1344_3179	folB	CDS	chromosome	46.844	67.009	38.745	44.561
SL1344_3180	ygiH	CDS	chromosome	122.253	109.467	119.949	117.769
SL1344_3182	gcp	CDS	chromosome	62.276	50.597	57.069	59.012
SL1344_3183	rpsU	CDS	chromosome	2800.239	2406.498	2573.209	3352.963
SL1344_3184	dnaG	CDS	chromosome	146.506	141.129	127.331	120.353
SL1344_3185	rpoD	CDS	chromosome	234.868	255.728	191.427	189.856
SL1344_3186	mug	CDS	chromosome	105.343	98.171	105.668	104.309
SL1344_3187	yqjH	CDS	chromosome	79.154	70.264	88.595	100.687
SL1344_3188	yqjI	CDS	chromosome	55.822	49.761	48.711	52.044
SL1344_3189	STM3216	CDS	chromosome	50.763	39.223	45.214	43.928
SL1344_3190	aer	CDS	chromosome	10.214	10.953	9.423	8.182
SL1344_3191	oat	CDS	chromosome	147.814	261.330	43.923	38.312
SL1344_3192	fadH	CDS	chromosome	26.492	34.878	21.776	14.738
SL1344_3193	ygjO	CDS	chromosome	23.419	19.955	22.284	25.802
SL1344_3194	ygjP	CDS	chromosome	15.244	13.627	17.446	14.674
SL1344_3195	ygjQ	CDS	chromosome	6.079	6.194	5.771	5.814
SL1344_3196	ygjR	CDS	chromosome	68.318	65.936	71.010	47.919
